"periodo_evasao";"id_aluno";"codigo_curso";"periodo_ingressao";"codigo_ingressao";"codigo_evasao";"nota_ingressao";"naturalidade";"estado";"tipo_ensino";"cotista";"ano_nascimento";"genero";"matricula"
2014.2;11026234409;91402100;2014.1;16;4;513.5;"POMBAL";"PB";2;NA;1995;"M";914140076
2014.2;11534135405;21309110;2014.1;16;4;530.5;"POMBAL";"PB";2;2;1995;"M";214130197
2014.2;10278684440;91402100;2014.1;16;4;495.2;"POMBAL";"PB";2;2;1994;"M";914140116
2014.2;10544304462;21309110;2014.1;16;4;510.4;"POMBAL";"PB";2;NA;1995;"F";214130249
2014.2;8083529460;12208200;2014.1;2;4;6.4;"POÇO DE JOSÉ DE MOURA";"PB";4;NA;1992;"M";114120294
2014.2;5260769414;13316110;2014.1;16;4;533.7;"POCINHOS";"PB";2;NA;1984;"M";114130330
2014.2;9532812482;51201110;2014.1;16;4;544.9;"PICUÍ";"PB";2;NA;1993;"F";514120028
2014.2;9592912459;51201210;2014.1;16;4;597.2;"PICUÍ";"PB";2;3;1996;"M";514120055
2014.2;8508341474;51107210;2014.1;16;4;526.4;"PICUÍ";"PB";2;NA;1994;"F";514110105
2014.2;9587688465;51105110;2014.1;16;4;479.5;"PICUÍ";"PB";2;NA;1991;"M";514110015
2014.2;1706827490;51109210;2014.1;16;4;487.6;"PICUÍ";"PB";2;NA;1995;"F";514110154
2014.2;10333922433;51206100;2014.1;16;4;580.4;"PICUÍ";"PB";2;NA;1995;"M";514120293
2014.2;10333925459;51107210;2014.1;16;4;627.8;"PICUÍ";"PB";2;3;1994;"F";514110094
2014.2;10283950439;51107110;2014.1;16;4;490.2;"PEDRA LAVRADA";"PB";2;NA;1995;"F";514110071
2014.2;3207845410;41207100;2014.1;16;4;656.3;"PATOS";"PB";2;5;1978;"M";414120118
2014.2;70112351409;15108100;2014.1;16;4;540.7;"OLIVEDOS";"PB";2;2;1996;"F";114110639
2014.2;10658487493;51201210;2014.1;16;4;514.2;"NOVA FLORESTA";"PB";2;NA;1994;"F";514120059
2014.2;8145109493;41410100;2014.1;16;4;571;"MONTEIRO";"PB";2;4;1989;"M";414140135
2014.2;10488695473;71305210;2014.1;16;4;435;"MONTEIRO";"PB";2;NA;1993;"M";714130213
2014.2;3328258418;13316210;2014.1;16;4;544.6;"MONTADAS";"PB";2;4;1979;"M";114130374
2014.2;7262067419;13316210;2014.1;16;4;551.7;"MOGEIRO";"PB";2;NA;1986;"M";114130386
2014.2;11757195440;71420100;2014.1;16;4;480;"LAGOA SECA";"PB";2;NA;1994;"M";714140032
2014.2;5732004408;41201110;2014.1;16;4;553.7;"JOÃO PESSOA";"PB";1;NA;1993;"M";414120091
2014.2;6891889430;91402100;2014.1;16;4;570.9;"PATOS";"PB";4;NA;1992;"F";914140005
2014.2;9426420401;41403100;2014.1;16;4;521.7;"PATOS";"PB";1;NA;1994;"F";414140144
2014.2;10331696410;11133100;2014.1;16;4;633;"PATOS";"PB";2;NA;1994;"F";114111009
2014.2;9764824447;71132100;2014.1;16;4;410.2;"PATOS";"PB";2;2;1990;"M";714110356
2014.2;70025895478;14102100;2014.1;16;4;632.7;"JOÃO PESSOA";"PB";1;NA;1996;"M";114111356
2014.2;9298636407;71133100;2014.1;16;4;524.4;"ITAPORANGA";"PB";2;5;1990;"F";714110129
2014.2;9562975444;13304100;2014.1;16;4;557.5;"INGÁ";"PB";1;NA;1995;"M";114130417
2014.2;2171176431;11133100;2014.1;16;4;615.8;"ESPERANÇA";"PB";2;3;1976;"M";114111501
2014.2;9031833401;13316210;2014.1;16;4;544.7;"ESPERANÇA";"PB";2;NA;1992;"F";114130550
2014.2;10649541464;51109110;2014.1;16;4;507.8;"CUITÉ";"PB";2;NA;1996;"F";514110123
2014.2;1669248496;51107110;2014.1;16;4;505;"CUITÉ";"PB";2;2;1994;"M";514110078
2014.2;9557104481;41403100;2014.1;16;4;570;"JOÃO PESSOA";"PB";2;NA;1992;"M";414140037
2014.2;6687953443;41410100;2014.1;16;4;687.7;"JOÃO PESSOA";"PB";4;NA;1989;"M";414140079
2014.2;10264498470;15108100;2014.1;16;4;485.9;"JOÃO PESSOA";"PB";2;NA;1994;"F";114111540
2014.2;11744571473;15122100;2014.1;16;4;683.3;"JOÃO PESSOA";"PB";1;NA;1996;"M";114111192
2014.2;10658493469;51109210;2014.1;16;4;462;"CUITÉ";"PB";2;3;1994;"F";514110259
2014.2;5763112431;51109210;2014.1;16;4;456.7;"CUITÉ";"PB";2;NA;1991;"M";514110260
2014.2;10643157476;51109210;2014.1;16;4;450;"CUITÉ";"PB";2;NA;1995;"F";514110278
2014.2;10486479439;51109210;2014.1;16;4;472.1;"CUITÉ";"PB";2;2;1995;"F";514110225
2014.2;813968488;51109210;2014.1;16;4;462.5;"CUITÉ";"PB";2;NA;1978;"F";514110231
2014.2;10365496405;21107110;2014.1;16;4;514.5;"COREMAS";"PB";1;NA;1997;"M";214110142
2014.2;11791156436;41403100;2014.1;16;4;550.1;"CONCEIÇÃO";"PB";1;NA;1996;"M";414140097
2014.2;6640783460;12208200;2014.1;16;4;678.6;"CAMPINA GRANDE";"PB";1;NA;1996;"F";114120085
2014.2;70081469497;13301100;2014.1;16;4;648.7;"CAMPINA GRANDE";"PB";1;NA;1995;"M";114130030
2014.2;7364716424;14102100;2014.1;16;4;687.4;"CAMPINA GRANDE";"PB";1;NA;1993;"M";114110479
2014.2;11878458418;13310110;2014.1;16;4;577.3;"CAMPINA GRANDE";"PB";2;NA;1996;"M";114130178
2014.2;1634891490;13310116;2014.1;16;4;655.5;"CAMPINA GRANDE";"PB";5;3;1992;"M";114130204
2014.2;8469462466;13310116;2014.1;16;4;611.4;"CAMPINA GRANDE";"PB";1;NA;1995;"M";114130216
2014.2;11603083499;15121100;2014.1;16;4;580.3;"CAMPINA GRANDE";"PB";2;2;1996;"F";114110697
2014.2;1584372419;13301100;2014.1;16;4;595.4;"CAMPINA GRANDE";"PB";2;NA;1989;"M";114130400
2014.2;9472154417;11105110;2014.1;16;4;588.2;"CAMPINA GRANDE";"PB";2;NA;1990;"F";114110045
2014.2;11176801422;11124100;2014.1;16;4;628.1;"CAMPINA GRANDE";"PB";2;5;1996;"M";114110164
2014.2;11544170424;13314210;2014.1;16;4;559.3;"CAMPINA GRANDE";"PB";2;NA;1996;"M";114130263
2014.2;8394134408;13314210;2014.1;16;4;568.4;"CAMPINA GRANDE";"PB";1;NA;1987;"M";114130274
2014.2;835575470;13314250;2014.1;16;4;569.8;"CAMPINA GRANDE";"PB";1;NA;1995;"F";114130285
2014.2;6706745405;13304100;2014.1;16;4;566.6;"CAMPINA GRANDE";"PB";2;NA;1987;"M";114130424
2014.2;7555804433;15108100;2014.1;16;4;558.5;"CAMPINA GRANDE";"PB";2;3;1991;"F";114110638
2014.2;10700762442;11126100;2014.1;16;4;612.2;"CAMPINA GRANDE";"PB";1;NA;1996;"F";114110946
2014.2;2997213452;11126100;2014.1;16;4;609.3;"CAMPINA GRANDE";"PB";1;NA;1979;"M";114110947
2014.2;70066219418;15127100;2014.1;16;4;640.2;"CAMPINA GRANDE";"PB";2;3;1994;"M";114110816
2014.2;8486567416;15127100;2014.1;16;4;656.1;"CAMPINA GRANDE";"PB";1;NA;1991;"M";114110819
2014.2;5241592466;21201110;2014.1;16;4;543;"CAMPINA GRANDE";"PB";2;NA;1983;"F";214120005
2014.2;7945449409;21105210;2014.1;16;4;497.4;"CAJAZEIRAS";"PB";2;NA;1984;"M";214110170
2014.2;9132072414;41403100;2014.1;16;4;577;"IGARACY";"PB";2;NA;1996;"F";414140011
2014.2;12148029401;51107210;2014.1;16;4;569.3;"BARRA DE SANTA ROSA";"PB";2;5;1996;"M";514110113
2014.2;11765672414;51109210;2014.1;16;4;500.2;"BARRA DE SANTA ROSA";"PB";2;NA;1994;"F";514110164
2014.2;11170950450;51109210;2014.1;16;4;450.4;"BARRA DE SANTA ROSA";"PB";2;NA;1995;"M";514110279
2014.2;7977567440;13310110;2014.1;16;4;564.1;"AROEIRAS";"PB";2;NA;1995;"M";114130482
2014.2;9833677444;21107110;2014.1;16;4;508.5;"SÃO JOÃO DO RIO DO PEIXE";"PB";5;5;1994;"F";214110056
2014.2;10016218400;21109210;2014.1;16;4;558.8;"SERRA NEGRA DO NORTE";"RN";2;2;1990;"M";214110104
2014.2;29841009803;21310110;2014.1;16;4;570.2;"CAJAZEIRAS";"PB";2;NA;1982;"F";214130054
2014.2;6511624404;21109210;2014.1;16;4;541.2;"CAJAZEIRAS";"PB";2;NA;1996;"M";214110081
2014.2;10207203440;51206100;2014.1;16;4;577.3;"PARELHAS";"RN";2;NA;1996;"F";514120307
2014.2;10734138458;51204100;2014.1;16;4;569.4;"PARELHAS";"RN";2;NA;1995;"F";514120408
2014.2;9665945416;11133100;2014.1;16;4;619.8;"NATAL";"RN";1;NA;1995;"M";114111324
2014.2;3826136438;51109110;2014.1;16;4;471.8;"NATAL";"RN";2;NA;1979;"F";514110220
2014.2;9535840460;71131100;2014.1;16;4;462.4;"JUCURUTU";"RN";2;NA;1991;"F";714110283
2014.2;10583439470;51204100;2014.1;16;4;565.6;"JAÇANÃ";"RN";2;NA;1996;"F";514120432
2014.2;5727247306;91130100;2014.1;16;4;599.9;"INDEPENDÊNCIA";"CE";2;3;1994;"M";914110069
2014.2;4991232392;21204100;2014.1;16;4;593.8;"IGUATU";"CE";1;NA;1993;"F";214120123
2014.2;10672021455;21310110;2014.1;16;4;541.8;"FORTALEZA";"CE";2;NA;1995;"F";214130075
2014.2;32148895320;21107110;2014.1;16;4;557.9;"FORTALEZA";"CE";2;NA;1968;"M";214110066
2014.2;61381735380;51206100;2014.1;16;4;573.1;"FORTALEZA";"CE";1;NA;1996;"M";514120376
2014.2;6296323328;21310116;2014.1;16;4;555.5;"AURORA";"CE";2;NA;1995;"F";214130097
2014.2;1469547422;31360200;2006.2;2;5;NA;"SOUSA";"PB";NA;NA;1982;"F";306230690
2014.2;7176843422;31360200;2007.2;1;5;503.8;"JUAZEIRO DO NORTE";"CE";NA;NA;1988;"M";307230044
2014.2;3769111400;13312210;2007.2;1;5;NA;"NATAL";"RN";NA;NA;1979;"F";107230331
2014.2;7412438492;13317100;2008.2;1;5;549.1;"JOÃO PESSOA";"PB";NA;NA;1988;"F";108230093
2014.2;4081282404;11104120;2009.1;1;5;541.5;"CAMPINA GRANDE";"PB";1;NA;1981;"F";109110137
2014.2;6406657489;71318200;2010.1;1;5;445.9;"SERRA BRANCA";"PB";NA;NA;1981;"F";710140089
2014.2;8909960400;91125100;2011.2;16;6;505.9;"TIMBAÚBA";"PE";NA;NA;1991;"F";911210037
2014.2;9236145400;41201210;2011.2;16;6;569;"CATOLÉ DO ROCHA";"PB";NA;NA;1993;"M";411220016
2014.2;5402090319;21310110;2012.1;16;6;542.4;"AURORA";"CE";2;NA;1989;"M";212130063
2014.2;5414702560;71132100;2012.1;16;6;561.9;"PAULO AFONSO";"BA";1;NA;1992;"F";712110200
2014.2;8275158478;71132100;2012.1;16;6;487.5;"SUMÉ";"PB";2;NA;1992;"F";712110289
2014.2;1722445440;21204100;2012.1;16;6;589.1;"PATOS";"PB";2;NA;1993;"F";212120181
2014.2;9538882407;11134100;2012.1;16;6;499;"ESPERANÇA";"PB";2;NA;1994;"F";112150389
2014.2;6680789443;13314250;2012.1;16;6;482.5;"ESPERANÇA";"PB";2;NA;1985;"M";112130557
2014.2;11162221402;21204100;2012.1;16;6;614.1;"CATOLÉ DO ROCHA";"PB";1;NA;1995;"F";212120077
2014.2;10044689462;51201110;2012.1;16;6;537.1;"JARDIM DO SERIDÓ";"RN";2;NA;1993;"F";512120034
2014.2;10129355402;71131100;2012.1;16;6;419.4;"CAICÓ";"RN";2;NA;1994;"F";712110249
2014.2;8522556407;12204100;2012.2;16;6;584;"MOSSORÓ";"RN";1;NA;1992;"F";112220258
2014.2;9033889447;31360200;2012.2;16;6;652.2;"SOUSA";"PB";2;NA;1989;"M";312230011
2014.2;7855252460;13311110;2012.2;16;6;444.2;"RECIFE";"PE";2;NA;1992;"M";112230344
2014.2;7139490406;21309210;2012.2;16;6;539.6;"UIRAÚNA";"PB";2;NA;1986;"M";212230012
2014.2;8694740494;31360200;2012.2;16;6;595;"SOUSA";"PB";1;NA;1994;"M";312230038
2014.2;8425827469;21204100;2012.2;16;6;576.5;"CAJAZEIRAS";"PB";2;NA;1989;"F";212220032
2014.2;1681506467;51206100;2012.2;16;6;557.4;"CATOLÉ DO ROCHA";"PB";2;NA;1994;"F";512220354
2014.2;8527399407;13311110;2012.2;16;6;658.6;"CAMPINA GRANDE";"PB";1;NA;1993;"M";112230351
2014.2;8804282444;13311110;2012.2;16;6;675;"AREIA";"PB";1;NA;1992;"F";112230360
2014.2;9524023431;51206100;2013.1;16;6;574.8;"CEDRO";"CE";2;NA;1994;"F";513120523
2014.2;10163194440;11128100;2013.1;16;6;649.5;"APODI";"RN";1;NA;1993;"M";113111987
2014.2;1760380431;51201110;2013.1;16;6;519.1;"CORONEL EZEQUIEL";"RN";1;NA;1993;"M";513120236
2014.2;10252732499;31340100;2013.1;16;6;577.4;"SOUSA";"PB";2;NA;1994;"F";313130070
2014.2;6386908465;31301200;2013.1;16;6;595.8;"SOUSA";"PB";4;NA;1986;"M";313130012
2014.2;7850367413;71132100;2013.1;16;6;540.8;"SOUSA";"PB";2;NA;1988;"M";713110267
2014.2;10244792429;31301200;2013.1;16;6;566.1;"SOUSA";"PB";4;NA;1994;"F";313130506
2014.2;5952836402;21309110;2013.1;16;6;548.9;"SÃO JOSÉ DE PIRANHAS";"PB";2;NA;1982;"M";213130014
2014.2;10567822427;71131100;2013.1;16;6;564.4;"ITABAIANA";"PB";1;NA;1995;"F";713110049
2014.2;10988982498;51105110;2013.1;16;6;540.3;"CUITÉ";"PB";1;NA;1995;"M";513110017
2014.2;11389360490;51109110;2013.1;16;6;475.4;"CUITÉ";"PB";2;NA;1995;"M";513110287
2014.2;1767557485;51201110;2013.1;16;6;502.9;"CATOLÉ DO ROCHA";"PB";2;3;1996;"F";513120225
2014.2;10652407404;41201110;2013.1;16;6;576;"SÃO PAULO";"SP";3;4;1995;"F";413120019
2014.2;10191420492;21204100;2013.1;16;6;587.5;"CABROBÓ";"PE";2;NA;1994;"F";213120141
2014.2;9717926409;71131100;2013.1;16;6;594.1;"BEZERROS";"PE";1;NA;1993;"F";713110046
2014.2;10653968485;21204100;2013.1;16;6;598.2;"ARARIPINA";"PE";4;NA;1994;"F";213120060
2014.2;5919997141;71131100;2013.1;16;6;529.7;"CAMPINA GRANDE";"PB";2;NA;1995;"M";713110038
2014.2;10192030485;71131100;2013.1;16;6;591.5;"CAMPINA GRANDE";"PB";1;NA;1994;"M";713110004
2014.2;10465440479;11104120;2013.1;16;6;613.3;"CAMPINA GRANDE";"PB";1;NA;1994;"F";113111458
2014.2;10342374460;13310116;2013.1;16;6;538.2;"CAMPINA GRANDE";"PB";4;NA;1995;"F";113131088
2014.2;6585545494;71132100;2013.1;16;6;545.8;"BANANEIRAS";"PB";1;NA;1995;"F";713110216
2014.2;8757680400;51203100;2013.1;16;6;582;"MOSSORÓ";"RN";1;NA;1994;"F";513120570
2014.2;11121778410;51201110;2013.1;16;6;519;"JARDIM DO SERIDÓ";"RN";2;NA;1995;"M";513120220
2014.2;6242911469;21316110;2013.2;16;6;512.3;"SÃO JOÃO DO RIO DO PEIXE";"PB";2;NA;1987;"F";213230172
2014.2;95821600391;21312210;2013.2;16;6;528.7;"DIADEMA";"SP";2;NA;1983;"M";213230111
2014.2;1605424480;13311110;2013.2;16;6;477.4;"RECIFE";"PE";2;NA;1990;"M";113230345
2014.2;8981528446;13306100;2013.2;16;6;593.3;"ARCOVERDE";"PE";1;NA;1995;"M";113230195
2014.2;9208921409;31360200;2013.2;16;6;569.3;"SOUSA";"PB";1;NA;1995;"M";313230104
2014.2;8783295445;31360200;2013.2;16;6;565.1;"SOUSA";"PB";1;NA;1995;"F";313230127
2014.2;9321872426;13306100;2013.2;16;6;529.8;"CAMPINA GRANDE";"PB";2;NA;1994;"M";113230939
2014.2;70061808482;13306100;2013.2;16;6;548.2;"CAMPINA GRANDE";"PB";2;5;1996;"F";113230718
2014.2;5761464470;15122100;2008.2;6;8;NA;"CAICÓ";"RN";2;NA;1985;"M";108210317
2014.2;822415461;13301200;2009.2;1;8;492.8;"CAMPINA GRANDE";"PB";1;NA;1980;"M";109230355
2014.2;7217636426;13301200;2009.2;1;8;531.9;"CUITÉ";"PB";2;NA;1989;"F";109230075
2014.2;7524871406;15122100;2009.2;1;8;549.1;"PATOS";"PB";1;NA;1991;"F";109210106
2014.2;8612343402;11104120;2010.1;1;8;521.7;"CAMPINA GRANDE";"PB";2;NA;1992;"F";110110859
2014.2;8988637402;11135100;2010.1;1;8;546.4;"SOUSA";"PB";4;NA;1992;"F";110150247
2014.2;9602487496;11124100;2010.2;1;8;555.5;"SERRA TALHADA";"PE";2;NA;1992;"M";110210338
2014.2;9151950464;21105210;2011.1;16;8;575.6;"CAJAZEIRAS";"PB";2;NA;1992;"M";211110020
2014.2;10051741482;51107210;2011.1;16;8;595;"ESPERANÇA";"PB";2;NA;1992;"M";511110125
2014.2;9119015402;11124100;2011.1;16;8;679.5;"TIMBAÚBA";"PE";2;NA;1993;"M";111110525
2014.2;8826457492;14123100;2011.1;16;8;755.3;"CAMPINA GRANDE";"PB";1;NA;1994;"M";111110524
2014.2;2717426400;11104120;2011.2;16;8;602.2;"CAMPINA GRANDE";"PB";2;NA;1976;"M";111210154
2014.2;8756638426;14102100;2011.2;16;8;634.4;"NOVA IGUAÇU";"RJ";2;NA;1992;"M";111210430
2014.2;9012719429;41201210;2011.2;16;8;545.4;"POMBAL";"PB";2;NA;1991;"F";411220162
2014.2;10549364471;21105210;2012.1;16;8;526.9;"CAJAZEIRAS";"PB";2;NA;1994;"F";212110132
2014.2;7050564494;11124100;2012.1;16;8;674.8;"CAMPINA GRANDE";"PB";1;NA;1990;"M";112150222
2014.2;1275008470;15121100;2012.1;16;8;594.7;"CAMPINA GRANDE";"PB";2;NA;1985;"M";112110285
2014.2;9686765450;51109110;2012.1;16;8;501.1;"CAMPINA GRANDE";"PB";2;NA;1990;"F";512110234
2014.2;10224273426;51206100;2012.1;16;8;588;"PATOS";"PB";1;NA;1993;"F";512120463
2014.2;2997467470;21107110;2012.1;16;8;538.4;"SOUSA";"PB";1;NA;1979;"F";212110063
2014.2;9975282490;91130100;2012.1;16;8;584.4;"PALMARES";"PE";2;NA;1994;"F";912110138
2014.2;7536692935;15127100;2012.1;16;8;630.5;"DOURADOS";"MS";2;NA;1992;"F";112110659
2014.2;10544309693;11135100;2012.1;16;8;665;"CARANGOLA";"MG";3;NA;1992;"F";112150422
2014.2;10218452489;71132100;2012.1;16;8;486.7;"SÃO JOSÉ DO EGITO";"PE";2;NA;1994;"F";712110307
2014.2;6849755480;51201110;2012.1;16;8;629.4;"PICUÍ";"PB";2;NA;1990;"M";512120033
2014.2;7577317403;14123100;2012.1;16;8;652.7;"JOÃO PESSOA";"PB";2;NA;1993;"M";112150967
2014.2;8994882421;11134100;2012.1;16;8;574.4;"CAMPINA GRANDE";"PB";2;NA;1993;"M";112110798
2014.2;5699890351;21312210;2012.2;16;8;525.8;"BARRO";"CE";2;NA;1993;"M";212230110
2014.2;10297567403;13311110;2012.2;16;8;530.1;"RECIFE";"PE";1;NA;1993;"M";112230348
2014.2;10105412422;51203100;2012.2;16;8;587.8;"SOUSA";"PB";1;NA;1994;"F";512220007
2014.2;9734232428;15122100;2013.1;16;8;694.5;"TERESINA";"PI";1;NA;1992;"F";113112322
2014.2;7382473406;14102100;2013.1;16;8;620.3;"SUMÉ";"PB";2;2;1988;"M";113112109
2014.2;5269869489;21310110;2013.1;16;8;560;"SOUSA";"PB";1;NA;1984;"F";213130072
2014.2;10439348471;11107150;2013.1;16;8;488.6;"SÃO SEBASTIÃO DE LAGOA DE ROÇA";"PB";1;NA;1995;"F";113112133
2014.2;9648274410;11133100;2013.1;16;8;560.5;"JOÃO PESSOA";"PB";2;2;1995;"F";113112018
2014.2;8870759407;15122100;2013.1;16;8;690.6;"JOÃO PESSOA";"PB";1;NA;1994;"F";113112470
2014.2;10863337481;21109210;2013.1;16;8;499.3;"CARRAPATEIRA";"PB";2;NA;1996;"M";213110176
2014.2;7271833463;14102100;2013.1;16;8;683.1;"CAMPINA GRANDE";"PB";1;NA;1995;"M";113110085
2014.2;6815601420;13316210;2013.1;16;8;562.2;"CAMPINA GRANDE";"PB";2;NA;1992;"M";113130357
2014.2;70046366407;11134100;2013.1;16;8;655.6;"CAMPINA GRANDE";"PB";1;NA;1996;"M";113110794
2014.2;9117353483;15108100;2013.1;16;8;502.9;"CAMPINA GRANDE";"PB";2;NA;1991;"M";113110981
2014.2;3800424444;13314250;2013.1;16;8;508.1;"CAMPINA GRANDE";"PB";2;NA;1981;"F";113130585
2014.2;9701662490;14102100;2013.1;16;8;636.4;"CAMPINA GRANDE";"PB";2;NA;1994;"F";113111412
2014.2;9394274430;11128100;2013.1;16;8;643.1;"CAMPINA GRANDE";"PB";1;NA;1995;"F";113112234
2014.2;11162461470;11134100;2013.1;16;8;590.6;"SÃO PAULO";"SP";2;NA;1994;"M";113110790
2014.2;11760666416;11128100;2013.1;16;8;668.9;"SÃO PAULO";"SP";3;NA;1994;"M";113111312
2014.2;1787036057;11128100;2013.1;16;8;680.5;"SANTA CRUZ DO SUL";"RS";1;NA;1995;"M";113111313
2014.2;10231876475;91130100;2013.1;16;8;588.2;"ARAPIRACA";"AL";1;NA;1994;"F";913110153
2014.2;10768309433;14102100;2013.1;16;8;654.4;"TIMBAÚBA";"PE";2;3;1995;"M";113110026
2014.2;10401021408;71133100;2013.1;16;8;573.8;"TIMBAÚBA";"PE";2;3;1995;"M";713110241
2014.2;10151224420;15121100;2013.1;16;8;581.8;"SANTA MARIA DA BOA VISTA";"PE";2;NA;1992;"M";113111010
2014.2;9195641432;51203100;2013.1;16;8;590.4;"PETROLINA";"PE";1;NA;1994;"F";513120497
2014.2;10246287446;71131100;2013.1;16;8;569.5;"BANANEIRAS";"PB";2;NA;1994;"M";713110029
2014.2;9845633420;51109210;2013.1;16;8;499.1;"AREIA";"PB";2;2;1993;"F";513110177
2014.2;7946994486;51203100;2013.1;16;8;601.1;"CURRAIS NOVOS";"RN";1;NA;1996;"M";513120384
2014.2;9861468463;51206100;2013.1;16;8;575.6;"CARNAÚBA DOS DANTAS";"RN";2;NA;1994;"F";513120510
2014.2;7499959473;41207100;2013.1;16;8;672.9;"ACARI";"RN";2;2;1994;"M";413120083
2014.2;1535117290;91130100;2013.2;16;8;562;"ORIXIMINÁ";"PA";1;NA;1993;"M";913210212
2014.2;8777112407;51203100;2013.2;16;8;596.7;"CAMPINA GRANDE";"PB";4;NA;1994;"M";513220145
2014.2;9930047417;91130100;2013.2;16;8;613.9;"PETROLINA";"PE";1;NA;1994;"M";913210046
2014.2;11168588430;21316110;2013.2;16;8;541.1;"SÃO JOSÉ DE PIRANHAS";"PB";2;NA;1995;"F";213230176
2014.2;3156546437;91130100;2013.2;16;8;666.3;"MAMANGUAPE";"PB";2;NA;1980;"M";913210064
2014.2;5394861404;21312210;2013.2;16;8;492.8;"LASTRO";"PB";3;NA;1980;"F";213230306
2014.2;11175641421;14102100;2013.2;16;8;635.8;"JOÃO PESSOA";"PB";1;NA;1996;"M";113210075
2014.2;8769422494;14123100;2013.2;16;8;660.3;"JOÃO PESSOA";"PB";2;NA;1993;"M";113210164
2014.2;10682000493;13301100;2013.2;16;8;592.8;"JOÃO PESSOA";"PB";1;NA;1996;"M";113230028
2014.2;5289228403;12205100;2013.2;16;8;764.6;"JOÃO PESSOA";"PB";1;NA;1994;"M";113220129
2014.2;9011879414;12205100;2013.2;16;8;770.2;"JOÃO PESSOA";"PB";1;NA;1996;"M";113220026
2014.2;6598767440;91125100;2013.2;16;8;530.3;"JOÃO PESSOA";"PB";1;NA;1996;"F";913210235
2014.2;8676047430;91130100;2013.2;16;8;545.1;"IBIARA";"PB";2;NA;1995;"F";913210317
2014.2;6176841542;14102100;2013.2;16;8;647;"JUAZEIRO";"BA";1;NA;1994;"M";113210137
2014.2;11750771438;91125100;2013.2;16;8;519.7;"POMBAL";"PB";2;NA;1996;"F";913210325
2014.2;8724428450;14123100;2013.2;16;8;636;"CAMPINA GRANDE";"PB";1;NA;1995;"M";113210639
2014.2;11311999442;13304200;2013.2;16;8;552.1;"CAMPINA GRANDE";"PB";2;NA;1995;"F";113230810
2014.2;7671583421;14123100;2013.2;16;8;645.4;"MOSSORÓ";"RN";2;3;1995;"M";113210477
2014.2;598360328;14102100;2013.2;16;8;601;"TERESINA";"PI";1;NA;1994;"F";113210862
2014.2;1773142496;51204100;2013.2;16;8;539.2;"CAICÓ";"RN";2;NA;1995;"M";513220399
2014.2;5832695321;91125100;2013.2;16;8;544.1;"BARRO";"CE";4;NA;1996;"F";913210169
2014.2;5153834301;13311150;2013.2;16;8;510.1;"IMPERATRIZ";"MA";3;4;1994;"M";113230354
2014.2;1119396239;71132100;2014.1;16;8;611.6;"BRAGANÇA";"PA";1;NA;1995;"M";714110074
2014.2;5746420131;71133100;2014.1;16;8;574.3;"BRASÍLIA";"DF";2;NA;1996;"M";714110101
2014.2;11461540461;13304100;2014.1;16;8;546.3;"SANTO ANDRÉ";"SP";2;2;1996;"M";114130585
2014.2;10083980474;41201110;2014.1;16;8;659.7;"SÃO PAULO";"SP";2;NA;1995;"F";414120027
2014.2;6623353500;41410100;2014.1;16;8;640.3;"SÃO GABRIEL";"BA";1;NA;1996;"F";414140049
2014.2;4584133565;15122100;2014.1;16;8;695.9;"IRECÊ";"BA";1;NA;1996;"F";114110726
2014.2;6720180550;21205100;2014.1;16;8;771.5;"ITABAIANA";"SE";1;NA;1995;"M";214120142
2014.2;10178615447;13301100;2014.1;16;8;598.6;"PETROLINA";"PE";1;2;1992;"F";114130397
2014.2;7987282480;11135100;2014.1;16;8;592.1;"CABROBÓ";"PE";2;4;1995;"M";114111040
2014.2;70177493402;21309110;2014.1;16;8;527;"UIRAÚNA";"PB";2;4;1996;"M";214130011
2014.2;10306693410;91125100;2014.1;16;8;488.8;"SOUSA";"PB";2;NA;1996;"F";914110239
2014.2;11412432456;13314250;2014.1;16;8;530.9;"SOLÂNEA";"PB";2;NA;1994;"F";114130691
2014.2;10122690435;14102100;2014.1;16;8;656.6;"JOÃO PESSOA";"PB";1;NA;1996;"M";114110475
2014.2;9697102406;91130100;2014.1;16;8;535.5;"JOÃO PESSOA";"PB";2;NA;1990;"M";914110193
2014.2;8949855402;51107110;2014.1;16;8;626.2;"CUITÉ";"PB";1;NA;1995;"M";514110062
2014.2;9262124430;51107210;2014.1;16;8;555.9;"CUITÉ";"PB";2;NA;1997;"M";514110096
2014.2;4317236486;21107110;2014.1;16;8;584.3;"CARRAPATEIRA";"PB";2;NA;1982;"M";214110045
2014.2;10688857426;15121100;2014.1;16;8;579;"CAMPINA GRANDE";"PB";4;NA;1994;"F";114111168
2014.2;7659100475;15121100;2014.1;16;8;566.1;"CAMPINA GRANDE";"PB";1;NA;1988;"F";114111413
2014.2;9619192486;71132100;2014.1;16;8;477.9;"CAMPINA GRANDE";"PB";1;NA;1996;"M";714110293
2014.2;11744231451;11128100;2014.1;16;8;537.2;"CAMPINA GRANDE";"PB";2;2;1996;"F";114111777
2014.2;8655452432;51107210;2014.1;16;8;599.7;"BARRA DE SANTA ROSA";"PB";2;3;1996;"M";514110108
2014.2;5697981325;21309110;2014.1;16;8;582.8;"SÃO JOÃO DO RIO DO PEIXE";"PB";2;NA;1996;"M";214130023
